URL,Poet Name,Birth Year,Death Year,Extra Info
/wiki/Wyndham_Lewis,Wyndham Lewis,1884,1957,"Wyndham Lewis (1884–1957), English painter and author"
/wiki/Li_Houzhu,Li Houzhu,937,978,"Li Houzhu (937–978), poet and last ruler of Southern Tang Kingdom (961–975)"
/wiki/Jos%C3%A9_Lezama_Lima,José Lezama Lima,1910,1976,"José Lezama Lima (1910–1976), Cuban writer and poet"
/wiki/Tim_Liardet,Tim Liardet,1959,unknown,"Tim Liardet (born 1959), English poet, critic, and professor"
/wiki/Li_Bai,Li Bai,701,762,"Li Bai (701–762), Chinese Tang dynasty poet"
/wiki/Jerzy_Liebert,Jerzy Liebert,1904,1931,"Jerzy Liebert (1904–1931), Polish poet"
/wiki/Li_Jiao_(Tang_Dynasty),Li Jiao,unknown,unknown,"Li Jiao, poet and official under Tang and Zhou dynasties"
/wiki/Li_Qingzhao,Li Qingzhao,1084,1151,"Li Qingzhao (1084–1151), Chinese Song dynasty writer and poet"
/wiki/Li_Shangyin,Li Shangyin,813,858,"Li Shangyin (813–858), Chinese late Tang dynasty poet"
/wiki/Tim_Lilburn,Tim Lilburn,1950,unknown,"Tim Lilburn (born 1950), Canadian poet and essayist"
/wiki/Anne_Morrow_Lindbergh,Anne Morrow Lindbergh,1906,2001,"Anne Morrow Lindbergh (1906–2001), American author and aviator; wife of Charles Lindbergh"
/wiki/Jack_Lindeman,Jack Lindeman,unknown,unknown,"Jack Lindeman, American poet and critic"
/wiki/Sarah_Lindsay,Sarah Lindsay,unknown,unknown,"Sarah Lindsay, American poet"
/wiki/Rossy_Evelin_Lima,Rossy Evelin Lima,1986,unknown,"Rossy Evelin Lima (born 1986), Mexican poet"
/wiki/Vachel_Lindsay,Vachel Lindsay,1879,1931,"Vachel Lindsay (1879–1931), American poet"
/wiki/Ewa_Lipska,Ewa Lipska,1945,unknown,"Ewa Lipska (born 1945), Polish poet"
/wiki/L%C3%A1szl%C3%B3_Listi,László Listi,1628,1662,"László Listi (1628–1662), Hungarian poet and counterfeiter of coins"
/wiki/J%C3%B3zef_%C5%81obodowski,Józef Łobodowski,1909,1988,"Józef Łobodowski (1909–1988), Polish poet and political thinker"
/wiki/Terry_Locke,Terry Locke,1946,unknown,"Terry Locke (born 1946), New Zealand poet, anthologist, and academic"
/wiki/Thomas_Lodge,Thomas Lodge,1558,1625,"Thomas Lodge (1558–1625), English dramatist and writer"
/wiki/Iain_Lom,Iain Lom,1624,1710,"Iain Lom (c. 1624 – c. 1710), Scottish Gaelic poet"
/wiki/Henry_Wadsworth_Longfellow,Henry Wadsworth Longfellow,1807,1882,"Henry Wadsworth Longfellow (1807–1882), American poet and educator"
/wiki/Michael_Longley,Michael Longley,1939,unknown,"Michael Longley (born 1939), Northern Irish poet"
/wiki/Federico_Garc%C3%ADa_Lorca,Federico García Lorca,1898,1936,"Federico García Lorca (1898–1936), Spanish poet, dramatist, and theater director"
/wiki/Audre_Lorde,Audre Lorde,1934,1992,"Audre Lorde (1934–1992), Caribbean-American writer, poet, and librarian"
/wiki/Richard_Lovelace,Richard Lovelace,1618,1658,"Richard Lovelace (1618–1658), English Cavalier poet"
/wiki/Amy_Lowell,Amy Lowell,1874,1925,"Amy Lowell (1874–1925), American poet; 1926 Pulitzer Prize for Poetry"
/wiki/James_Russell_Lowell,James Russell Lowell,1819,1891,"James Russell Lowell (1819–1891), American poet, critic, and diplomat"
/wiki/Robert_Lowell,Robert Lowell,1917,1977,"Robert Lowell (1917–1977), American poet; 1947 and 1974 Pulitzer Prize for Poetry; 1947 US Poet Laureate"
/wiki/Maria_White_Lowell,Maria White Lowell,1821,1853,"Maria White Lowell (1821–1853), American poet and abolitionist"
/wiki/Solomon_L%C3%B6wisohn,Solomon Löwisohn,1788,1821,"Solomon Löwisohn (1788–1821), Hungarian Jewish poet and historian in Hebrew and German"
/wiki/Mina_Loy,Mina Loy,1882,1966,"Mina Loy (1882–1966), English poet, playwright, and novelist"
/wiki/Lu_You,Lu You,1125,1209,"Lu You (1125–1209), Chinese Song dynasty poet"
/wiki/Stanis%C5%82aw_Herakliusz_Lubomirski,Stanisław Herakliusz Lubomirski,1642,1702,"Stanisław Herakliusz Lubomirski (1642–1702), Polish poet, writer and politician"
/wiki/Gherasim_Luca,Gherasim Luca,1913,1994,"Gherasim Luca (1913–1994), Romanian poet and surrealist"
/wiki/Lucan,Lucan,39 AD,65 AD,"Lucan (39–65 AD), Roman poet"
/wiki/Edward_Lucie-Smith,Edward Lucie-Smith,1933,unknown,"Edward Lucie-Smith (born 1933), English writer, poet, and broadcaster"
/wiki/Gaius_Lucilius,Gaius Lucilius,200 BC,unknown,"Gaius Lucilius (fl. 2nd c. BC), Roman satirist"
/wiki/Lucilius_Junior,Lucilius Junior,001 AD,unknown,"Lucilius Junior (fl. 1st c. AD), poet and procurator of Sicily"
/wiki/Lucretius,Lucretius,99 BC,55 BC,"Lucretius (c. 99 BC – c. 55 BC), Roman poet and philosopher"
/wiki/Fitz_Hugh_Ludlow,Fitz Hugh Ludlow,1836,1870,"Fitz Hugh Ludlow (1836–1870), American author, journalist, and explorer"
/wiki/Edith_Gy%C3%B6mr%C5%91i_Ludowyk,Edith Gyömrői Ludowyk,1896,1987,"Edith Gyömrői Ludowyk (1896–1987), Hungarian poet and politician"
/wiki/Luo_Binwang,Luo Binwang,640,684,"Luo Binwang (640–684), Chinese early Tang-dynasty writer and poet"
/wiki/Thomas_Lux,Thomas Lux,1946,unknown,"Thomas Lux (born 1946), American poet"
/wiki/Mario_Luzi,Mario Luzi,1914,2005,"Mario Luzi (1914–2005), Italian poet"
/wiki/John_Lydgate,John Lydgate,1370,1450,"John Lydgate (1370–1450), English monk and poet"
/wiki/John_Lyly,John Lyly,1553,1606,"John Lyly (1553–1606), English writer, poet and dramatist"
/wiki/David_Lyndsay_(poet),Sir David Lyndsay of the Mount,1490,1555,"Sir David Lyndsay of the Mount (c. 1490 – c. 1555), Scottish Lord Lyon and poet"
"/wiki/George_Lyttelton,_1st_Baron_Lyttelton",George Lyttelton,1709,1773,"George Lyttelton (1709–1773), English poet, statesman, and arts patron"
"/wiki/Thomas_Babington_Macaulay,_1st_Baron_Macaulay","Thomas Babington Macaulay, 1st Baron Macaulay",1800,1859,"Thomas Babington Macaulay, 1st Baron Macaulay (1800–1859), Anglo-Scottish poet, historian, and politician"
/wiki/George_MacBeth,George MacBeth,1932,1992,"George MacBeth (1932–1992), Scottish poet and novelist"
/wiki/Norman_MacCaig,Norman MacCaig,1910,1996,"Norman MacCaig (1910–1996), Scottish poet"
/wiki/Hugh_MacDiarmid,Hugh MacDiarmid,1892,1978,"Hugh MacDiarmid (1892–1978), Scottish poets"
/wiki/George_MacDonald,George MacDonald,1824,1905,"George MacDonald (1824–1905), Scottish poet and novelist"
/wiki/Sorley_MacLean,Sorley MacLean,1911,1996,"Sorley MacLean (1911–1996), Scottish Gaelic poet"
/wiki/Gwendolyn_MacEwen,Gwendolyn MacEwen,1941,1987,"Gwendolyn MacEwen (1941–1987), Canadian writer and poet"
/wiki/Antonio_Machado,Antonio Machado,1875,1939,"Antonio Machado (1875–1939), Spanish poet"
/wiki/Arthur_Machen,Arthur Machen,unknown,unknown,Arthur Machen (1863–2000
/wiki/Compton_Mackenzie,Compton Mackenzie,1883,1972,"Compton Mackenzie (1883–1972), Scottish writer, memoirist, and poet"
/wiki/Archibald_MacLeish,Archibald MacLeish,1892,1987,"Archibald MacLeish (1892–1987), American Modernist poet and writer of lots of books; three Pulitzer Prizes"
/wiki/Aonghas_MacNeacail,Aonghas MacNeacail,1942,unknown,"Aonghas MacNeacail (born 1942), writer in Scottish Gaelic"
/wiki/Louis_MacNeice,Louis MacNeice,1907,1963,"Louis MacNeice (1907–1963), Irish poet and playwright"
/wiki/Hector_Macneill,Hector Macneill,1746,1818,"Hector Macneill (1746–1818), Scottish poet and songwriter"
/wiki/James_Macpherson,James Macpherson,1736,1796,"James Macpherson (1736–1796), Scottish writer and poet"
/wiki/Haki_R._Madhubuti,Haki R. Madhubuti,1942,unknown,"Haki R. Madhubuti (born 1942), African-American writer, poet, and educator"
"/wiki/John_Gillespie_Magee,_Jr.","John Gillespie Magee, Jr.",1922,1941,"John Gillespie Magee, Jr. (1922–1941), American poet and aviator"
/wiki/Derek_Mahon,Derek Mahon,1941,unknown,"Derek Mahon (born 1941), Northern Irish poet"
/wiki/Rudolf_Maister,Rudolf Maister,1874,1934,"Rudolf Maister (1874–1934), Slovene military officer, poet, and activist"
/wiki/Gajanan_Digambar_Madgulkar,Gajanan Digambar Madgulkar,1919,1977,"Gajanan Digambar Madgulkar (1919–1977), Marathi and Hindi poet and playwright"
/wiki/J%C3%A1nos_Majl%C3%A1th,János Majláth,1786,1855,"János Majláth (1786–1855), Hungarian historian and poet"
/wiki/Clarence_Major,Clarence Major,1936,unknown,"Clarence Major (born 1936), American poet, painter and novelist"
/wiki/Desanka_Maksimovi%C4%87,Desanka Maksimović,1898,1993,"Desanka Maksimović (1898–1993), Serbian poet and professor"
/wiki/Majeed_Amjad,Majeed Amjad,1914,1974,"Majeed Amjad (1914–1974), Indian/Pakistani poet writing in Urdu"
/wiki/Antoni_Malczewski,Antoni Malczewski,1793,1826,"Antoni Malczewski (1793–1826), Polish poet"
/wiki/Marcin_Malek,Marcin Malek,1975,unknown,"Marcin Malek (born 1975), Polish poet, writer and playwright"
/wiki/Madayyagari_Mallana,Madayyagari Mallana,1401,unknown,"Madayyagari Mallana (15th c.), Telugu poet"
/wiki/St%C3%A9phane_Mallarm%C3%A9,Stephane Mallarme,1842,1898,"Stephane Mallarme (1842–1898), French poet and critic"
/wiki/David_Mallet_(writer),David Mallet,1705,1765,"David Mallet (c. 1705–1765), Scottish dramatist and poet"
/wiki/Thomas_Malory,Thomas Malory,1405,1471,"Sir Thomas Malory (1405–1471), English author of Le Morte d'Arthur"
/wiki/Goffredo_Mameli,Goffredo Mameli,1827,1849,"Goffredo Mameli (1827–1849), Italian patriot, poet, and writer"
/wiki/Osip_Mandelstam,Osip Mandelstam,1891,1938,"Osip Mandelstam (also Mandelshtam, 1891–1938), Russian poet"
/wiki/James_Clarence_Mangan,James Clarence Mangan,1803,1849,"James Clarence Mangan (1803–1849), Irish poet"
/wiki/Bill_Manhire,Bill Manhire,1946,unknown,"Bill Manhire (born 1946), New Zealand poet and short story writer; inaugural New Zealand Poet Laureate"
/wiki/Marcus_Manilius,Marcus Manilius,001 AD,unknown,"Marcus Manilius (fl. 1st c. AD), Roman poet and astrologer"
/wiki/Maurice_Manning_(poet),Maurice Manning,1966,unknown,"Maurice Manning (born 1966), American poet"
/wiki/Ruth_Manning-Sanders,Ruth Manning-Sanders,1895,1988,"Ruth Manning-Sanders (1895–1988), Welsh-born English poet and author"
/wiki/Robert_Mannyng,Robert Mannyng,1275,1340,"Robert Mannyng (1275–1340), English chronicler and monk writing in Middle English, French, and Latin"
/wiki/Chris_Mansell,Chris Mansell,1953,unknown,"Chris Mansell (born 1953), Australian poet and publisher"
/wiki/Jakobe_Mansztajn,Jakobe Mansztajn,1982,unknown,"Jakobe Mansztajn (born 1982), Polish poet and blogger"
/wiki/Manuchehri,Manuchehri,1001,unknown,"Manuchehri (Abu Najm Ahmad ibn Ahmad ibn Qaus Manuchehri; 11th c.), royal poet in Persia"
/wiki/Alessandro_Manzoni,Alessandro Manzoni,1785,1873,"Alessandro Manzoni (1785–1873), Italian poet, novelist"
/wiki/S%C3%A1ndor_M%C3%A1rai,Sándor Márai,1900,1989,"Sándor Márai (1900–1989), Hungarian poet, novelist and U.S. exile"
/wiki/Ausi%C3%A0s_March,Ausiàs March,1397,1459,"Ausiàs March (1397–1459), Valencian poet and knight"
/wiki/Morton_Marcus_(poet),Morton Marcus,1936,2009,"Morton Marcus (1936–2009), American poet and author"
/wiki/Mareez,Mareez,1917,1983,"Mareez (1917–1983), Indian poet writing in Gujarati"
/wiki/Paul_Mariani,Paul Mariani,1940,unknown,"Paul Mariani (born 1940), American poet and a professor at Boston College"
/wiki/Marie_de_France,Marie de France,1101,unknown,"Marie de France (fl. 12th c.), medieval poet probably born in France and resident in England"
/wiki/Filippo_Tommaso_Marinetti,Filippo Tommaso Marinetti,1876,1944,"Filippo Tommaso Marinetti (1876–1944), Italian poet and editor"
/wiki/Giambattista_Marino,Giambattista Marino,1569,1625,"Giambattista Marino (1569–1625), Italian poet"
/wiki/E._A._Markham,E. A. Markham,1939,2008,"E. A. Markham (1939–2008), Montserrat poet, playwright, and novelist"
/wiki/Edwin_Markham,Edwin Markham,1852,1940,"Edwin Markham (1852–1940), American poet"
/wiki/%C4%90or%C4%91e_Markovi%C4%87_Koder,Đorđe Marković Koder,1806,1891,"Đorđe Marković Koder (1806–1891), Serbian poet"
/wiki/Christopher_Marlowe,Christopher Marlowe,1564,1593,"Christopher Marlowe (1564–1593), English dramatist, poet, and translator"
/wiki/Cl%C3%A9ment_Marot,Clément Marot,1496,1544,"Clément Marot (1496–1544), French Renaissance poet"
/wiki/Don_Marquis,Don Marquis,1878,1937,"Don Marquis (1878–1937), American novelist, poet, and playwright"
/wiki/Edward_Garrard_Marsh,Edward Garrard Marsh,1783,1862,"Edward Garrard Marsh (1783–1862), English poet and Anglican cleric"
/wiki/John_Marston_(poet),John Marston,1576,1634,"John Marston (1576–1634), English poet, playwright, and satirist"
/wiki/Jos%C3%A9_Mart%C3%AD,José Martí,1853,1895,"José Martí (1853–1895), Cuban poet and writer"
/wiki/Martial,Martial,40 AD,102 AD,"Martial (40 – c. 102 AD), Roman epigrammatist"
/wiki/Camille_Martin,Camille Martin,1956,unknown,"Camille Martin (born 1956), Canadian poet and collage artist"
/wiki/Harry_Martinson,Harry Martinson,1904,1978,"Harry Martinson (1904–1978), Swedish sailor, author, and poet"
/wiki/Andrew_Marvell,Andrew Marvell,1621,1678,"Andrew Marvell (1621–1678), English metaphysical poet and politician"
/wiki/John_Masefield,John Masefield,1878,1967,"John Masefield (1878–1967), English poet and writer; UK Poet Laureate (1930–1967)"
/wiki/Edgar_Lee_Masters,Edgar Lee Masters,1868,1950,"Edgar Lee Masters (1868–1950), American poet, biographer, and dramatist"
/wiki/Dafydd_Llwyd_Mathau,Dafydd Llwyd Mathau,1601,unknown,"Dafydd Llwyd Mathau (fl. earlier 17th c.), Welsh poet writing in Welsh"
/wiki/J%C3%A1nos_Mattis-Teutsch,János Mattis-Teutsch,1884,1960,"János Mattis-Teutsch (1884–1960), Hungarian-Romanian poet and artist"
/wiki/Glyn_Maxwell,Glyn Maxwell,1962,unknown,"Glyn Maxwell (born 1962), British poet, playwright, and librettist"
/wiki/Vladimir_Mayakovsky,Vladimir Mayakovsky,1893,1930,"Vladimir Mayakovsky (1893–1930), Russian/Soviet poet and playwright"
/wiki/Karl_May,Karl May,1842,1912,"Karl May (1842–1912), German writer, poet and musician"
/wiki/Bernadette_Mayer,Bernadette Mayer,1945,unknown,"Bernadette Mayer (born 1945), American poet and prose writer"
/wiki/Ben_Mazer,Ben Mazer,1964,unknown,"Ben Mazer (born 1964), American poet and editor"
/wiki/James_McAuley,James McAuley,1917,1976,"James McAuley (1917–1976), Australian poet and critic"
/wiki/Susan_McCaslin,Susan McCaslin,1947,unknown,"Susan McCaslin (born 1947), Canadian/American poet and critic"
/wiki/J._D._McClatchy,J. D. McClatchy,1945,unknown,"J. D. McClatchy (born 1945), American poet and critic"
/wiki/Michael_McClure,Michael McClure,1932,unknown,"Michael McClure (born 1932), American poet, playwright, and novelist"
/wiki/John_McCrae,John McCrae,1872,1918,"John McCrae (1872–1918), Canadian poet, physician, and artist"
/wiki/Walt_McDonald,Walt McDonald,1934,unknown,"Walt McDonald (born 1934), American poet; Poet Laureate of Texas"
/wiki/Elvis_McGonagall,Elvis McGonagall,unknown,unknown,"Elvis McGonagall, Scottish poet and stand-up comedian"
/wiki/William_Topaz_McGonagall,William Topaz McGonagall,1825,1902,"William Topaz McGonagall (1825–1902), Scottish writer of doggerel"
/wiki/Roger_McGough,Roger McGough,1937,unknown,"Roger McGough (born 1937), English comedian and poet"
/wiki/Campbell_McGrath,Campbell McGrath,1962,unknown,"Campbell McGrath (born 1962), American poet"
/wiki/Wendy_McGrath,Wendy McGrath,unknown,unknown,"Wendy McGrath, Canadian poet and novelist"
/wiki/Thomas_McGrath_(poet),Thomas McGrath,1916,1990,"Thomas McGrath (1916–1990), American poet"
/wiki/Heather_McHugh,Heather McHugh,1948,unknown,"Heather McHugh (born 1948), American poet, translator, and educator"
/wiki/Duncan_Ban_MacIntyre,Duncan Ban McIntyre,1724,1812,"Duncan Ban McIntyre (1724–1812), Scottish poet in Scots Gaelic"
/wiki/James_McIntyre_(poet),James McIntyre,1827,1906,"James McIntyre (1827–1906), Canadian writer of doggerel"
/wiki/Claude_McKay,Claude McKay,1889,1948,"Claude McKay (1889–1948), Jamaican-American writer and poet"
/wiki/Don_McKay,Don McKay,1942,unknown,"Don McKay (born 1942), Canadian poet, editor and educator"
/wiki/Rod_McKuen,Rod McKuen,1933,unknown,"Rod McKuen (born 1933), American poet, composer and singer"
/wiki/James_L._McMichael,James McMichael,1939,unknown,"James McMichael (born 1939), American poet"
/wiki/Ian_McMillan_(poet),Ian McMillan,1956,unknown,"Ian McMillan (born 1956), English poet, playwright, and broadcaster"
/wiki/Meera,Meera,1498,1546,"Meera (1498–1546), Indian Hindu mystic poet and devotee of Krishna"
/wiki/Narsinh_Mehta,Narsinh Mehta,1414,1481,"Narsinh Mehta (c. 1414 – c. 1481), Indian poet-saint of Gujarat; bhakta"
/wiki/Mei_Yaochen,Mei Yaochen,1002,1060,"Mei Yaochen (1002–1060), Chinese Song dynasty poet"
/wiki/Peter_Meinke,Peter Meinke,1932,unknown,"Peter Meinke (born 1932), American poet and fiction writer; first Poet Laureate of St. Petersburg, FL"
/wiki/Cec%C3%ADlia_Meireles,Cecília Meireles,1901,1964,"Cecília Meireles (1901–1964), Brazilian poet"
/wiki/Herman_Melville,Herman Melville,1819,1891,"Herman Melville (1819–1891), American novelist, short story writer, and poet"
/wiki/Meng_Haoran,Meng Haoran,691,740,"Meng Haoran (689 or 691–740), Chinese Tang dynasty poet"
/wiki/George_Meredith,George Meredith,1828,1909,"George Meredith (1828–1909), English poet and novelist"
/wiki/Kersti_Merilaas,Kersti Merilaas,1913,1986,"Kersti Merilaas (1913–1986), Estonian poet"
/wiki/Alda_Merini,Alda Merini,1931,2009,Alda Merini (1931–2009) Italian writer and poet
/wiki/Stuart_Merrill,Stuart Merrill,1863,1915,"Stuart Merrill (1863–1915), American poet writing mainly in French"
/wiki/James_Merrill,James Merrill,1926,1995,"James Merrill (1926–1995), American poet; 1977 Pulitzer Prize for Poetry"
/wiki/Thomas_Merton,Thomas Merton,1915,1968,"Thomas Merton (1915–1968), American writer and Trappist monk"
/wiki/W._S._Merwin,W. S. Merwin,1927,unknown,"W. S. Merwin (born 1927), American poet and author; 1971 and 2009 Pulitzer Prize for Poetry; 2010 US Poet Laureate"
/wiki/Sarah_Messer,Sarah Messer,1966,unknown,"Sarah Messer, (born 1966), American poet and writer"
/wiki/Charlotte_Mew,Charlotte Mew,1869,1928,"Charlotte Mew (1869–1928), English poet"
/wiki/Henry_Meyer_(poet),Henry Meyer,1840,1925,"Henry Meyer (1840–1925), American poet writing in Pennsylvania Dutch"
/wiki/Ferenc_Mez%C5%91,Ferenc Mező,1885,1961,"Ferenc Mező (1885–1961), Hungarian poet"
/wiki/Henri_Michaux,Henri Michaux,1899,1984,"Henri Michaux (1899–1984), Belgian/French poet, writer, and painter"
/wiki/Michelangelo,Michelangelo,1475,1564,"Michelangelo di Lodovico Buonarroti Simoni (1475–1564), Italian poet and sculptor"
/wiki/Tadeusz_Mici%C5%84ski,Tadeusz Miciński,1873,1918,"Tadeusz Miciński (1873–1918), Polish poet and playwright"
/wiki/Adam_Mickiewicz,Adam Mickiewicz,1798,1855,"Adam Mickiewicz (1798–1855), Polish poet, essayist, and publicist"
/wiki/Veronica_Micle,Veronica Micle,1850,1889,"Veronica Micle (1850–1889), Austria/Romanian poet"
/wiki/Christopher_Middleton_(d._1628),Christopher Middleton,1560,1628,"Christopher Middleton (c. 1560–1628), English poet and translator"
/wiki/Christopher_Middleton_(poet),Christopher Middleton,1926,unknown,"Christopher Middleton (born 1926), English poet and translator from Germany"
/wiki/Agnes_Miegel,Agnes Miegel,1879,1964,"Agnes Miegel (1879–1964), German writer and poet"
/wiki/Josephine_Miles,Josephine Miles,1911,1985,"Josephine Miles (1911–1985), American poet and critic"
/wiki/Jennifer_Militello,Jennifer Militello,unknown,unknown,"Jennifer Militello, American poet and professor"
/wiki/Branko_Miljkovi%C4%87,Branko Miljković,1934,1961,"Branko Miljković (1934–1961), Serbian poet"
/wiki/Edna_St._Vincent_Millay,Edna St. Vincent Millay,1892,1950,"Edna St. Vincent Millay (1892–1950), American lyric poet, playwright, and feminist; 1923 Pulitzer Prize for Poetry"
/wiki/Alice_Duer_Miller,Alice Duer Miller,1874,1942,"Alice Duer Miller (1874–1942), American writer and poet"
/wiki/Grazyna_Miller,Grazyna Miller,1957,2009,"Grazyna Miller (1957–2009), Italian/Polish poet and translator"
